exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
91,181,5,medium,none,140.0,0.9859154929577465
91,204,5,medium,none,125.0,0.8802816901408451
91,201,5,medium,none,136.0,0.9577464788732394
91,189,5,medium,none,154.0,0.8603351955307262
91,154,5,medium,none,299.0,0.8494318181818182
91,211,5,medium,none,201.0,0.9481132075471698
97,3,5,medium,none,199.0,0.8652173913043478
97,28,5,medium,none,211.0,0.9173913043478261
97,12,5,medium,none,202.0,0.8782608695652174
89,196,5,medium,none,541.0,0.8927392739273927
97,5,5,medium,none,208.0,0.9043478260869565
97,30,5,medium,none,199.0,0.8652173913043478
97,93,5,medium,none,206.0,0.8956521739130435
91,196,5,medium,none,562.0,0.9273927392739274
97,36,5,medium,none,214.0,0.9304347826086956
97,110,5,medium,none,208.0,0.9043478260869565
97,204,5,medium,none,210.0,0.9130434782608695
97,163,5,medium,none,209.0,0.908695652173913
97,201,5,medium,none,212.0,0.9217391304347826
97,181,5,medium,none,211.0,0.9173913043478261
97,96,5,medium,none,213.0,0.9260869565217391
97,189,5,medium,none,201.0,0.8739130434782608
105,3,5,medium,none,148.0,0.891566265060241
105,28,5,medium,none,137.0,0.8253012048192772
105,12,5,medium,none,155.0,0.9337349397590361
105,5,5,medium,none,153.0,0.9216867469879518
97,211,5,medium,none,217.0,0.9434782608695652
105,30,5,medium,none,159.0,0.9578313253012049
97,154,5,medium,none,295.0,0.8380681818181818
105,36,5,medium,none,135.0,0.8132530120481928
105,93,5,medium,none,156.0,0.9397590361445783
105,110,5,medium,none,130.0,0.7831325301204819
105,181,5,medium,none,145.0,0.8734939759036144
105,96,5,medium,none,208.0,0.9327354260089686
105,163,5,medium,none,160.0,0.963855421686747
105,201,5,medium,none,134.0,0.8072289156626506
105,189,5,medium,none,171.0,0.9553072625698324
105,204,5,medium,none,158.0,0.9518072289156626
108,3,5,medium,none,135.0,0.8709677419354839
108,12,5,medium,none,150.0,0.967741935483871
108,28,5,medium,none,144.0,0.9290322580645162
105,154,5,medium,none,329.0,0.9346590909090909
108,5,5,medium,none,156.0,0.9454545454545454
105,211,5,medium,none,194.0,0.9150943396226415
97,196,5,medium,none,543.0,0.8960396039603961
108,93,5,medium,none,143.0,0.9225806451612903
108,36,5,medium,none,150.0,0.967741935483871
108,30,5,medium,none,145.0,0.9354838709677419
108,110,5,medium,none,144.0,0.9290322580645162
108,96,5,medium,none,204.0,0.9147982062780269
108,181,5,medium,none,150.0,0.967741935483871
108,204,5,medium,none,145.0,0.9354838709677419
108,163,5,medium,none,148.0,0.9308176100628931
108,201,5,medium,none,151.0,0.9741935483870968
105,196,5,medium,none,583.0,0.9620462046204621
108,189,5,medium,none,162.0,0.9050279329608939
108,154,5,medium,none,299.0,0.8494318181818182
108,211,5,medium,none,204.0,0.9622641509433962
115,28,5,medium,none,252.0,0.8780487804878049
115,3,5,medium,none,260.0,0.9059233449477352
115,12,5,medium,none,261.0,0.9094076655052264
115,30,5,medium,none,271.0,0.9442508710801394
115,5,5,medium,none,253.0,0.8815331010452961
115,36,5,medium,none,255.0,0.8885017421602788
115,93,5,medium,none,269.0,0.9372822299651568
108,196,5,medium,none,564.0,0.9306930693069307
115,110,5,medium,none,242.0,0.8432055749128919
115,204,5,medium,none,275.0,0.9581881533101045
115,163,5,medium,none,267.0,0.9303135888501742
115,181,5,medium,none,252.0,0.8780487804878049
115,201,5,medium,none,241.0,0.8397212543554007
115,96,5,medium,none,266.0,0.926829268292683
115,189,5,medium,none,261.0,0.9094076655052264
117,3,5,medium,none,270.0,0.9090909090909091
117,28,5,medium,none,283.0,0.9528619528619529
117,12,5,medium,none,269.0,0.9057239057239057
115,154,5,medium,none,330.0,0.9375
117,5,5,medium,none,279.0,0.9393939393939394
117,30,5,medium,none,264.0,0.8888888888888888
115,211,5,medium,none,252.0,0.8780487804878049
117,93,5,medium,none,278.0,0.936026936026936
117,36,5,medium,none,287.0,0.9663299663299664
117,110,5,medium,none,285.0,0.9595959595959596
117,181,5,medium,none,280.0,0.9427609427609428
117,163,5,medium,none,267.0,0.898989898989899
117,201,5,medium,none,282.0,0.9494949494949495
117,204,5,medium,none,279.0,0.9393939393939394
117,96,5,medium,none,268.0,0.9023569023569024
117,189,5,medium,none,266.0,0.8956228956228957
115,196,5,medium,none,575.0,0.9488448844884488
121,28,5,medium,none,170.0,0.96045197740113
121,3,5,medium,none,160.0,0.903954802259887
121,12,5,medium,none,159.0,0.8983050847457628
121,5,5,medium,none,167.0,0.943502824858757
117,154,5,medium,none,322.0,0.9147727272727273
