exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,Shape,Direction,Length,Position,Duration,source_file
28,46,Beginner,Beginner,r3,r3,c1,c1,0.9850738978822388,0.877078287442229,0.986317434453868,0.917182982079689,0.751004016064257,r3_result.csv
28,48,Beginner,Beginner,r3,r3,c1,c1,0.9863798699204032,0.8555288846698531,0.9870117263516478,0.9572722242866016,0.757201646090535,r3_result.csv
28,52,Beginner,Beginner,r3,r3,c1,c1,0.985457370717638,0.8777062115691954,0.9868091021280322,0.9507960700717902,0.6630639097744361,r3_result.csv
29,41,Beginner,Beginner,r3,r3,c1,c1,0.9857796317959854,0.9097780995052042,0.981288118672126,0.9052045759514348,0.6482213438735178,r3_result.csv
29,46,Beginner,Beginner,r3,r3,c1,c1,0.9835706046294744,0.8865872560956964,0.9830800318559992,0.943574722739207,0.6407077942777407,r3_result.csv
29,48,Beginner,Beginner,r3,r3,c1,c1,0.9880246835142266,0.9411141949895576,0.9862516869416617,0.938894809220458,0.6727272727272727,r3_result.csv
29,52,Beginner,Beginner,r3,r3,c1,c1,0.9858512629670236,0.9385162003421764,0.9791370629011852,0.9059936976443684,0.7090163934426229,r3_result.csv
30,33,Beginner,Beginner,r3,r3,c2,c2,0.9928584929926412,0.91580262090541,0.9905119933549104,0.9581052640064412,0.6739130434782608,r3_result.csv
30,39,Beginner,Beginner,r3,r3,c2,c2,0.9902270651298994,0.881848853609281,0.988697541623458,0.9453449540460525,0.6538829151732377,r3_result.csv
30,40,Beginner,Beginner,r3,r3,c2,c2,0.9880242578404514,0.8948846074339445,0.9850826274345158,0.9113542619595744,0.7176040221289172,r3_result.csv
30,9,Beginner,Beginner,r3,r3,c2,c2,0.9885347736865532,0.804959994618417,0.9907772058740714,0.9587821309967504,0.702112541117108,r3_result.csv
33,39,Beginner,Beginner,r3,r3,c2,c2,0.991664889644906,0.934342545037436,0.990599119289122,0.9347066251777174,0.710344827586207,r3_result.csv
33,40,Beginner,Beginner,r3,r3,c2,c2,0.9912498476929582,0.9089182668186904,0.9905096783823236,0.9594219954884176,0.6389421991420186,r3_result.csv
33,9,Beginner,Beginner,r3,r3,c2,c2,0.9908972333093332,0.8781788395105603,0.9902621937494248,0.9684124857056114,0.6877637130801688,r3_result.csv
36,37,Beginner,Beginner,r3,r3,c3,c3,0.9870606430598852,0.8175754085411355,0.9861299436343814,0.9322557466487194,0.661904761904762,r3_result.csv
36,38,Beginner,Beginner,r3,r3,c3,c3,0.984631023179698,0.7782274929728501,0.9796991263854588,0.9252708136213832,0.735511101652834,r3_result.csv
36,43,Beginner,Beginner,r3,r3,c3,c3,0.9874729789470398,0.8438889369575298,0.9831415005429752,0.9181494909588442,0.6786979745094929,r3_result.csv
36,47,Beginner,Beginner,r3,r3,c3,c3,0.9849955198455924,0.7731860135268008,0.9815927107881874,0.8670223689598298,0.6153599777189807,r3_result.csv
36,50,Beginner,Beginner,r3,r3,c3,c3,0.9868309881595894,0.7926629122110336,0.9841542496373148,0.9052648841388812,0.685430463576159,r3_result.csv
37,38,Beginner,Beginner,r3,r3,c3,c3,0.9893297630895478,0.8544971276264778,0.9862636419380554,0.901757580385356,0.7017543859649122,r3_result.csv
37,43,Beginner,Beginner,r3,r3,c3,c3,0.9870805742202152,0.88367845679607,0.9824745619543164,0.93644939091313,0.7028753993610224,r3_result.csv
37,47,Beginner,Beginner,r3,r3,c3,c3,0.9850476811158746,0.845660232464345,0.982904466768741,0.8558790551957722,0.6467065868263473,r3_result.csv
37,50,Beginner,Beginner,r3,r3,c3,c3,0.9891920731751708,0.8682759953625363,0.9865174647553706,0.9228862907182812,0.6730769230769231,r3_result.csv
38,43,Beginner,Beginner,r3,r3,c3,c3,0.985865490014695,0.8852654598659668,0.9867272310852406,0.9519388481309734,0.7009345794392523,r3_result.csv
38,47,Beginner,Beginner,r3,r3,c3,c3,0.9840441624020356,0.8544208229266289,0.9841491698930808,0.91178550927125,0.6398514015535292,r3_result.csv
38,50,Beginner,Beginner,r3,r3,c3,c3,0.9859658580147208,0.8534489611184066,0.9812667648337025,0.9187346939029112,0.7544910179640718,r3_result.csv
39,40,Beginner,Beginner,r3,r3,c2,c2,0.9910269419742442,0.939775678140979,0.99051799914571,0.9353031267147204,0.7336956521739131,r3_result.csv
39,9,Beginner,Beginner,r3,r3,c2,c2,0.9894962237246634,0.8702738595694186,0.988169736116371,0.9550681840582684,0.7329365079365079,r3_result.csv
40,9,Beginner,Beginner,r3,r3,c2,c2,0.9881820664434178,0.8898632884788705,0.988722257196886,0.9168056856818204,0.7172774869109948,r3_result.csv
41,46,Beginner,Beginner,r3,r3,c1,c1,0.9856716405987902,0.8712947150580322,0.982882201561692,0.9495795675566364,0.716011354079058,r3_result.csv
41,48,Beginner,Beginner,r3,r3,c1,c1,0.9902907558688894,0.9385942718270038,0.987263157344266,0.9053814797481377,0.732337237247034,r3_result.csv
41,52,Beginner,Beginner,r3,r3,c1,c1,0.9881916318842876,0.9265842345176638,0.9852118228003318,0.9273302222937274,0.7111330698287219,r3_result.csv
43,47,Beginner,Beginner,r3,r3,c3,c3,0.9844283149768108,0.8661694136606638,0.9847419425887842,0.8774689598599613,0.7244732576985413,r3_result.csv
43,50,Beginner,Beginner,r3,r3,c3,c3,0.989229376522828,0.9002033774646621,0.9889327442672248,0.9410036641387244,0.6969540625238859,r3_result.csv
46,48,Beginner,Beginner,r3,r3,c1,c1,0.9875132954429156,0.9050049637957172,0.9851190009147324,0.9028444573957598,0.6782990974167444,r3_result.csv
46,52,Beginner,Beginner,r3,r3,c1,c1,0.9842180970785296,0.8855044852822445,0.9802769437524206,0.9116066052034756,0.6579634464751958,r3_result.csv
47,50,Beginner,Beginner,r3,r3,c3,c3,0.9867970358709646,0.8668838637642209,0.9840113914996106,0.886013587729598,0.6709401709401709,r3_result.csv
48,52,Beginner,Beginner,r3,r3,c1,c1,0.9895240446037138,0.9659470339014036,0.9836423213975763,0.918327152089017,0.7288691983122363,r3_result.csv
