exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
65,183,2,low,low,265.0,0.9464285714285714
65,182,2,low,low,382.0,0.955
67,71,2,low,low,148.0,0.9426751592356688
67,74,2,low,low,151.0,0.9617834394904459
67,78,2,low,low,150.0,0.9554140127388535
67,94,2,low,low,148.0,0.9426751592356688
64,182,2,low,low,521.0,0.8800675675675675
64,176,2,low,low,558.0,0.9425675675675675
67,101,2,low,low,154.0,0.9746835443037974
67,99,2,low,low,152.0,0.8786127167630058
67,79,2,low,low,293.0,0.9451612903225807
67,77,2,low,low,364.0,0.9357326478149101
67,107,2,low,low,195.0,0.9375
67,104,2,low,low,258.0,0.9084507042253521
67,128,2,low,low,223.0,0.9176954732510288
67,138,2,low,low,159.0,0.9875776397515528
67,124,2,low,low,275.0,0.9649122807017544
67,126,2,low,low,306.0,0.9592476489028213
67,140,2,low,low,208.0,0.9369369369369369
67,164,2,low,low,225.0,0.9574468085106383
67,162,2,low,low,241.0,0.9128787878787878
67,132,2,low,low,383.0,0.9364303178484108
67,172,2,low,low,169.0,0.9712643678160919
67,180,2,low,low,157.0,0.9936708860759493
71,74,2,low,low,95.0,0.95
71,78,2,low,low,93.0,0.9893617021276596
67,200,2,low,low,169.0,0.9548022598870056
67,186,2,low,low,195.0,0.851528384279476
71,94,2,low,low,120.0,0.9230769230769231
67,179,2,low,low,368.0,0.9608355091383812
67,183,2,low,low,268.0,0.9571428571428572
71,99,2,low,low,152.0,0.8786127167630058
71,77,2,low,low,374.0,0.961439588688946
67,182,2,low,low,384.0,0.96
67,176,2,low,low,463.0,0.9186507936507936
71,79,2,low,low,298.0,0.9612903225806452
71,101,2,low,low,141.0,0.8924050632911392
71,104,2,low,low,256.0,0.9014084507042254
71,107,2,low,low,193.0,0.9278846153846154
71,138,2,low,low,146.0,0.906832298136646
71,124,2,low,low,274.0,0.9614035087719298
71,128,2,low,low,220.0,0.9053497942386831
71,140,2,low,low,209.0,0.9414414414414415
71,126,2,low,low,305.0,0.9561128526645768
71,164,2,low,low,225.0,0.9574468085106383
71,162,2,low,low,239.0,0.9053030303030303
71,172,2,low,low,164.0,0.9425287356321839
71,132,2,low,low,385.0,0.941320293398533
71,180,2,low,low,152.0,0.9620253164556962
74,78,2,low,low,93.0,0.93
71,186,2,low,low,207.0,0.9039301310043668
71,200,2,low,low,170.0,0.96045197740113
71,179,2,low,low,370.0,0.9660574412532638
71,183,2,low,low,270.0,0.9642857142857143
71,176,2,low,low,478.0,0.9484126984126984
71,182,2,low,low,386.0,0.965
74,94,2,low,low,119.0,0.9153846153846154
74,99,2,low,low,164.0,0.9479768786127167
74,101,2,low,low,138.0,0.8734177215189873
