exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld,source_file
62,125,2,medium,medium,126.0,0.9197080291970804,Java_medium_results.csv
62,112,2,medium,medium,207.0,0.9324324324324323,Java_medium_results.csv
62,120,2,medium,medium,193.0,0.8427947598253275,Java_medium_results.csv
62,89,2,medium,medium,397.0,0.9497607655502392,Java_medium_results.csv
62,117,2,medium,medium,221.0,0.9094650205761317,Java_medium_results.csv
62,143,2,medium,medium,133.0,0.9708029197080292,Java_medium_results.csv
62,145,2,medium,medium,159.0,0.8736263736263736,Java_medium_results.csv
62,142,2,medium,medium,208.0,0.9327354260089686,Java_medium_results.csv
62,147,2,medium,medium,252.0,0.9032258064516128,Java_medium_results.csv
62,155,2,medium,medium,182.0,0.900990099009901,Java_medium_results.csv
62,158,2,medium,medium,182.0,0.896551724137931,Java_medium_results.csv
62,135,2,medium,medium,350.0,0.9020618556701032,Java_medium_results.csv
62,169,2,medium,medium,148.0,0.925,Java_medium_results.csv
62,190,2,medium,medium,127.0,0.927007299270073,Java_medium_results.csv
62,185,2,medium,medium,128.0,0.9343065693430656,Java_medium_results.csv
62,171,2,medium,medium,265.0,0.9397163120567376,Java_medium_results.csv
62,191,2,medium,medium,228.0,0.9230769230769232,Java_medium_results.csv
62,203,2,medium,medium,130.0,0.948905109489051,Java_medium_results.csv
62,151,2,medium,medium,449.0,0.8838582677165354,Java_medium_results.csv
62,168,2,medium,medium,463.0,0.933467741935484,Java_medium_results.csv
62,192,2,medium,medium,275.0,0.8928571428571429,Java_medium_results.csv
62,197,2,medium,medium,232.0,0.91699604743083,Java_medium_results.csv
62,210,2,medium,medium,130.0,0.9420289855072465,Java_medium_results.csv
62,212,2,medium,medium,148.0,0.9135802469135802,Java_medium_results.csv
62,206,2,medium,medium,244.0,0.9138576779026216,Java_medium_results.csv
62,194,2,medium,medium,458.0,0.899803536345776,Java_medium_results.csv
62,214,2,medium,medium,261.0,0.9157894736842104,Java_medium_results.csv
66,72,2,medium,medium,310.0,0.9480122324159022,Java_medium_results.csv
62,215,2,medium,medium,243.0,0.9418604651162792,Java_medium_results.csv
62,207,2,medium,medium,306.0,0.9300911854103344,Java_medium_results.csv
66,75,2,medium,medium,267.0,0.9535714285714286,Java_medium_results.csv
66,73,2,medium,medium,319.0,0.9465875370919882,Java_medium_results.csv
62,202,2,medium,medium,556.0,0.9553264604810996,Java_medium_results.csv
66,88,2,medium,medium,77.0,0.9871794871794872,Java_medium_results.csv
66,108,2,medium,medium,78.0,0.9176470588235294,Java_medium_results.csv
66,81,2,medium,medium,286.0,0.9255663430420712,Java_medium_results.csv
66,84,2,medium,medium,228.0,0.9083665338645418,Java_medium_results.csv
66,83,2,medium,medium,292.0,0.9329073482428116,Java_medium_results.csv
66,105,2,medium,medium,135.0,0.9926470588235294,Java_medium_results.csv
66,91,2,medium,medium,200.0,0.8928571428571429,Java_medium_results.csv
66,97,2,medium,medium,256.0,0.9142857142857144,Java_medium_results.csv
66,115,2,medium,medium,139.0,0.9652777777777778,Java_medium_results.csv
66,125,2,medium,medium,104.0,0.9454545454545454,Java_medium_results.csv
66,89,2,medium,medium,397.0,0.9497607655502392,Java_medium_results.csv
66,112,2,medium,medium,216.0,0.972972972972973,Java_medium_results.csv
66,117,2,medium,medium,215.0,0.8847736625514403,Java_medium_results.csv
66,120,2,medium,medium,225.0,0.982532751091703,Java_medium_results.csv
66,143,2,medium,medium,115.0,0.8712121212121212,Java_medium_results.csv
66,142,2,medium,medium,204.0,0.9147982062780268,Java_medium_results.csv
66,145,2,medium,medium,176.0,0.967032967032967,Java_medium_results.csv
66,147,2,medium,medium,270.0,0.967741935483871,Java_medium_results.csv
66,155,2,medium,medium,182.0,0.900990099009901,Java_medium_results.csv
66,135,2,medium,medium,373.0,0.961340206185567,Java_medium_results.csv
66,158,2,medium,medium,194.0,0.955665024630542,Java_medium_results.csv
66,169,2,medium,medium,150.0,0.9375,Java_medium_results.csv
66,190,2,medium,medium,86.0,0.8958333333333334,Java_medium_results.csv
66,185,2,medium,medium,120.0,0.975609756097561,Java_medium_results.csv
66,171,2,medium,medium,268.0,0.950354609929078,Java_medium_results.csv
66,151,2,medium,medium,499.0,0.9822834645669292,Java_medium_results.csv
66,191,2,medium,medium,225.0,0.9109311740890688,Java_medium_results.csv
66,168,2,medium,medium,487.0,0.9818548387096774,Java_medium_results.csv
66,192,2,medium,medium,300.0,0.974025974025974,Java_medium_results.csv
66,203,2,medium,medium,94.0,0.9591836734693876,Java_medium_results.csv
66,197,2,medium,medium,238.0,0.9407114624505928,Java_medium_results.csv
66,210,2,medium,medium,122.0,0.8840579710144928,Java_medium_results.csv
66,212,2,medium,medium,156.0,0.9629629629629628,Java_medium_results.csv
66,206,2,medium,medium,256.0,0.9588014981273408,Java_medium_results.csv
66,194,2,medium,medium,497.0,0.9764243614931236,Java_medium_results.csv
66,214,2,medium,medium,280.0,0.9824561403508772,Java_medium_results.csv
66,215,2,medium,medium,242.0,0.937984496124031,Java_medium_results.csv
66,207,2,medium,medium,305.0,0.9270516717325228,Java_medium_results.csv
66,202,2,medium,medium,565.0,0.9707903780068728,Java_medium_results.csv
72,88,2,medium,medium,316.0,0.9663608562691132,Java_medium_results.csv
72,91,2,medium,medium,290.0,0.8868501529051988,Java_medium_results.csv
72,84,2,medium,medium,287.0,0.8776758409785933,Java_medium_results.csv
72,75,2,medium,medium,271.0,0.8287461773700305,Java_medium_results.csv
72,81,2,medium,medium,292.0,0.8929663608562691,Java_medium_results.csv
72,83,2,medium,medium,303.0,0.926605504587156,Java_medium_results.csv
72,73,2,medium,medium,301.0,0.8931750741839762,Java_medium_results.csv
72,108,2,medium,medium,295.0,0.9021406727828746,Java_medium_results.csv
72,105,2,medium,medium,316.0,0.9663608562691132,Java_medium_results.csv
72,97,2,medium,medium,288.0,0.8807339449541285,Java_medium_results.csv
72,89,2,medium,medium,348.0,0.8325358851674641,Java_medium_results.csv
72,125,2,medium,medium,306.0,0.9357798165137616,Java_medium_results.csv
72,115,2,medium,medium,309.0,0.944954128440367,Java_medium_results.csv
72,112,2,medium,medium,312.0,0.9541284403669724,Java_medium_results.csv
72,120,2,medium,medium,305.0,0.9327217125382264,Java_medium_results.csv
72,117,2,medium,medium,289.0,0.8837920489296636,Java_medium_results.csv
72,143,2,medium,medium,289.0,0.8837920489296636,Java_medium_results.csv
72,142,2,medium,medium,288.0,0.8807339449541285,Java_medium_results.csv
72,145,2,medium,medium,314.0,0.9602446483180428,Java_medium_results.csv
72,147,2,medium,medium,312.0,0.9541284403669724,Java_medium_results.csv
72,158,2,medium,medium,303.0,0.926605504587156,Java_medium_results.csv
72,155,2,medium,medium,285.0,0.8715596330275229,Java_medium_results.csv
72,135,2,medium,medium,372.0,0.9587628865979382,Java_medium_results.csv
72,169,2,medium,medium,277.0,0.8470948012232415,Java_medium_results.csv
72,190,2,medium,medium,278.0,0.8501529051987767,Java_medium_results.csv
72,185,2,medium,medium,306.0,0.9357798165137616,Java_medium_results.csv
72,171,2,medium,medium,281.0,0.8593272171253823,Java_medium_results.csv
72,151,2,medium,medium,479.0,0.9429133858267716,Java_medium_results.csv
72,191,2,medium,medium,274.0,0.8379204892966361,Java_medium_results.csv
72,203,2,medium,medium,302.0,0.9235474006116208,Java_medium_results.csv
72,168,2,medium,medium,473.0,0.9536290322580644,Java_medium_results.csv
72,192,2,medium,medium,319.0,0.9755351681957186,Java_medium_results.csv
72,197,2,medium,medium,274.0,0.8379204892966361,Java_medium_results.csv
72,210,2,medium,medium,282.0,0.8623853211009175,Java_medium_results.csv
72,212,2,medium,medium,307.0,0.9388379204892966,Java_medium_results.csv
72,206,2,medium,medium,280.0,0.8562691131498471,Java_medium_results.csv
72,194,2,medium,medium,476.0,0.9351669941060904,Java_medium_results.csv
72,207,2,medium,medium,315.0,0.9574468085106383,Java_medium_results.csv
72,215,2,medium,medium,290.0,0.8868501529051988,Java_medium_results.csv
72,214,2,medium,medium,320.0,0.9785932721712538,Java_medium_results.csv
72,202,2,medium,medium,488.0,0.8384879725085911,Java_medium_results.csv
73,88,2,medium,medium,328.0,0.973293768545994,Java_medium_results.csv
73,75,2,medium,medium,300.0,0.8902077151335311,Java_medium_results.csv
73,81,2,medium,medium,309.0,0.9169139465875372,Java_medium_results.csv
73,83,2,medium,medium,304.0,0.9020771513353116,Java_medium_results.csv
73,108,2,medium,medium,313.0,0.9287833827893176,Java_medium_results.csv
73,105,2,medium,medium,318.0,0.9436201780415432,Java_medium_results.csv
73,84,2,medium,medium,302.0,0.8961424332344213,Java_medium_results.csv
73,91,2,medium,medium,296.0,0.8783382789317508,Java_medium_results.csv
73,97,2,medium,medium,290.0,0.8605341246290801,Java_medium_results.csv
73,125,2,medium,medium,315.0,0.9347181008902076,Java_medium_results.csv
73,115,2,medium,medium,313.0,0.9287833827893176,Java_medium_results.csv
73,89,2,medium,medium,371.0,0.8875598086124402,Java_medium_results.csv
73,112,2,medium,medium,313.0,0.9287833827893176,Java_medium_results.csv
73,120,2,medium,medium,311.0,0.9228486646884272,Java_medium_results.csv
73,117,2,medium,medium,298.0,0.884272997032641,Java_medium_results.csv
73,143,2,medium,medium,299.0,0.887240356083086,Java_medium_results.csv
73,145,2,medium,medium,323.0,0.9584569732937686,Java_medium_results.csv
73,142,2,medium,medium,298.0,0.884272997032641,Java_medium_results.csv
73,158,2,medium,medium,305.0,0.9050445103857568,Java_medium_results.csv
73,155,2,medium,medium,285.0,0.8456973293768546,Java_medium_results.csv
73,135,2,medium,medium,369.0,0.9510309278350516,Java_medium_results.csv
73,147,2,medium,medium,316.0,0.9376854599406528,Java_medium_results.csv
73,169,2,medium,medium,279.0,0.827893175074184,Java_medium_results.csv
73,190,2,medium,medium,305.0,0.9050445103857568,Java_medium_results.csv
73,185,2,medium,medium,310.0,0.9198813056379822,Java_medium_results.csv
73,171,2,medium,medium,293.0,0.8694362017804155,Java_medium_results.csv
73,191,2,medium,medium,288.0,0.8545994065281899,Java_medium_results.csv
73,151,2,medium,medium,461.0,0.90748031496063,Java_medium_results.csv
73,168,2,medium,medium,474.0,0.9556451612903226,Java_medium_results.csv
73,203,2,medium,medium,316.0,0.9376854599406528,Java_medium_results.csv
73,192,2,medium,medium,323.0,0.9584569732937686,Java_medium_results.csv
73,197,2,medium,medium,285.0,0.8456973293768546,Java_medium_results.csv
73,210,2,medium,medium,302.0,0.8961424332344213,Java_medium_results.csv
73,212,2,medium,medium,314.0,0.9317507418397626,Java_medium_results.csv
73,206,2,medium,medium,281.0,0.8338278931750742,Java_medium_results.csv
73,194,2,medium,medium,475.0,0.9332023575638508,Java_medium_results.csv
73,207,2,medium,medium,310.0,0.9198813056379822,Java_medium_results.csv
75,88,2,medium,medium,275.0,0.9821428571428572,Java_medium_results.csv
73,215,2,medium,medium,298.0,0.884272997032641,Java_medium_results.csv
73,214,2,medium,medium,318.0,0.9436201780415432,Java_medium_results.csv
73,202,2,medium,medium,480.0,0.8247422680412371,Java_medium_results.csv
75,81,2,medium,medium,290.0,0.9385113268608414,Java_medium_results.csv
75,108,2,medium,medium,251.0,0.8964285714285715,Java_medium_results.csv
75,105,2,medium,medium,260.0,0.9285714285714286,Java_medium_results.csv
75,84,2,medium,medium,263.0,0.9392857142857144,Java_medium_results.csv
75,83,2,medium,medium,295.0,0.9424920127795527,Java_medium_results.csv
75,91,2,medium,medium,261.0,0.9321428571428572,Java_medium_results.csv
75,115,2,medium,medium,266.0,0.95,Java_medium_results.csv
75,97,2,medium,medium,259.0,0.925,Java_medium_results.csv
75,125,2,medium,medium,262.0,0.9357142857142856,Java_medium_results.csv
75,112,2,medium,medium,266.0,0.95,Java_medium_results.csv
75,120,2,medium,medium,262.0,0.9357142857142856,Java_medium_results.csv
75,117,2,medium,medium,261.0,0.9321428571428572,Java_medium_results.csv
75,89,2,medium,medium,352.0,0.8421052631578947,Java_medium_results.csv
75,143,2,medium,medium,244.0,0.8714285714285714,Java_medium_results.csv
75,142,2,medium,medium,253.0,0.9035714285714286,Java_medium_results.csv
75,145,2,medium,medium,270.0,0.9642857142857144,Java_medium_results.csv
75,147,2,medium,medium,277.0,0.9892857142857144,Java_medium_results.csv
75,135,2,medium,medium,361.0,0.9304123711340206,Java_medium_results.csv
75,155,2,medium,medium,252.0,0.9,Java_medium_results.csv
75,158,2,medium,medium,265.0,0.9464285714285714,Java_medium_results.csv
75,169,2,medium,medium,234.0,0.8357142857142857,Java_medium_results.csv
75,190,2,medium,medium,250.0,0.8928571428571429,Java_medium_results.csv
75,185,2,medium,medium,265.0,0.9464285714285714,Java_medium_results.csv
75,171,2,medium,medium,256.0,0.9078014184397164,Java_medium_results.csv
75,191,2,medium,medium,246.0,0.8785714285714286,Java_medium_results.csv
75,151,2,medium,medium,465.0,0.9153543307086616,Java_medium_results.csv
75,203,2,medium,medium,264.0,0.9428571428571428,Java_medium_results.csv
75,168,2,medium,medium,468.0,0.9435483870967742,Java_medium_results.csv
75,192,2,medium,medium,299.0,0.9707792207792209,Java_medium_results.csv
75,197,2,medium,medium,244.0,0.8714285714285714,Java_medium_results.csv
75,210,2,medium,medium,249.0,0.8892857142857142,Java_medium_results.csv
75,212,2,medium,medium,264.0,0.9428571428571428,Java_medium_results.csv
75,206,2,medium,medium,252.0,0.9,Java_medium_results.csv
75,194,2,medium,medium,467.0,0.9174852652259332,Java_medium_results.csv
75,207,2,medium,medium,298.0,0.905775075987842,Java_medium_results.csv
75,215,2,medium,medium,264.0,0.9428571428571428,Java_medium_results.csv
81,88,2,medium,medium,300.0,0.970873786407767,Java_medium_results.csv
75,214,2,medium,medium,273.0,0.9578947368421052,Java_medium_results.csv
81,108,2,medium,medium,280.0,0.906148867313916,Java_medium_results.csv
75,202,2,medium,medium,483.0,0.8298969072164949,Java_medium_results.csv
81,84,2,medium,medium,265.0,0.8576051779935275,Java_medium_results.csv
81,105,2,medium,medium,292.0,0.9449838187702264,Java_medium_results.csv
81,83,2,medium,medium,293.0,0.9361022364217252,Java_medium_results.csv
81,91,2,medium,medium,246.0,0.7961165048543689,Java_medium_results.csv
81,115,2,medium,medium,283.0,0.9158576051779936,Java_medium_results.csv
81,125,2,medium,medium,288.0,0.9320388349514565,Java_medium_results.csv
81,97,2,medium,medium,279.0,0.9029126213592232,Java_medium_results.csv
81,112,2,medium,medium,290.0,0.9385113268608414,Java_medium_results.csv
81,89,2,medium,medium,377.0,0.901913875598086,Java_medium_results.csv
81,120,2,medium,medium,281.0,0.9093851132686084,Java_medium_results.csv
81,117,2,medium,medium,243.0,0.7864077669902912,Java_medium_results.csv
81,143,2,medium,medium,258.0,0.8349514563106796,Java_medium_results.csv
81,142,2,medium,medium,261.0,0.8446601941747572,Java_medium_results.csv
81,145,2,medium,medium,295.0,0.9546925566343042,Java_medium_results.csv
81,155,2,medium,medium,268.0,0.8673139158576052,Java_medium_results.csv
81,135,2,medium,medium,375.0,0.9664948453608248,Java_medium_results.csv
81,147,2,medium,medium,291.0,0.941747572815534,Java_medium_results.csv
81,158,2,medium,medium,277.0,0.8964401294498382,Java_medium_results.csv
81,169,2,medium,medium,252.0,0.8155339805825242,Java_medium_results.csv
81,185,2,medium,medium,287.0,0.9288025889967636,Java_medium_results.csv
81,190,2,medium,medium,250.0,0.8090614886731392,Java_medium_results.csv
81,171,2,medium,medium,279.0,0.9029126213592232,Java_medium_results.csv
81,191,2,medium,medium,258.0,0.8349514563106796,Java_medium_results.csv
81,203,2,medium,medium,289.0,0.9352750809061487,Java_medium_results.csv
81,151,2,medium,medium,469.0,0.9232283464566928,Java_medium_results.csv
81,168,2,medium,medium,470.0,0.9475806451612904,Java_medium_results.csv
81,192,2,medium,medium,293.0,0.948220064724919,Java_medium_results.csv
81,197,2,medium,medium,266.0,0.86084142394822,Java_medium_results.csv
81,210,2,medium,medium,249.0,0.8058252427184466,Java_medium_results.csv
81,212,2,medium,medium,287.0,0.9288025889967636,Java_medium_results.csv
81,206,2,medium,medium,264.0,0.8543689320388349,Java_medium_results.csv
81,194,2,medium,medium,470.0,0.9233791748526524,Java_medium_results.csv
83,88,2,medium,medium,305.0,0.97444089456869,Java_medium_results.csv
81,207,2,medium,medium,290.0,0.8814589665653495,Java_medium_results.csv
81,215,2,medium,medium,273.0,0.883495145631068,Java_medium_results.csv
81,214,2,medium,medium,299.0,0.9676375404530744,Java_medium_results.csv
81,202,2,medium,medium,520.0,0.8934707903780069,Java_medium_results.csv
83,108,2,medium,medium,280.0,0.8945686900958466,Java_medium_results.csv
83,84,2,medium,medium,274.0,0.8753993610223643,Java_medium_results.csv
83,105,2,medium,medium,297.0,0.9488817891373802,Java_medium_results.csv
