exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score,source_file
30,181,5,none,none,139.0,0.952054794520548,Java_none_results.csv
30,204,5,none,none,131.0,0.8972602739726028,Java_none_results.csv
30,201,5,none,none,141.0,0.9657534246575342,Java_none_results.csv
30,189,5,none,none,159.0,0.888268156424581,Java_none_results.csv
28,196,5,none,none,585.0,0.9653465346534652,Java_none_results.csv
36,93,5,none,none,110.0,0.9090909090909092,Java_none_results.csv
36,110,5,none,none,110.0,0.8943089430894309,Java_none_results.csv
30,154,5,none,none,306.0,0.8693181818181818,Java_none_results.csv
36,163,5,none,none,150.0,0.9433962264150944,Java_none_results.csv
30,211,5,none,none,198.0,0.9339622641509434,Java_none_results.csv
36,181,5,none,none,124.0,0.8732394366197183,Java_none_results.csv
36,96,5,none,none,205.0,0.9192825112107624,Java_none_results.csv
36,204,5,none,none,113.0,0.9338842975206612,Java_none_results.csv
36,201,5,none,none,100.0,0.8264462809917356,Java_none_results.csv
36,189,5,none,none,163.0,0.9106145251396648,Java_none_results.csv
36,154,5,none,none,328.0,0.9318181818181818,Java_none_results.csv
36,211,5,none,none,185.0,0.8726415094339622,Java_none_results.csv
93,110,5,none,none,113.0,0.91869918699187,Java_none_results.csv
93,163,5,none,none,139.0,0.8742138364779874,Java_none_results.csv
30,196,5,none,none,566.0,0.933993399339934,Java_none_results.csv
93,181,5,none,none,133.0,0.9366197183098592,Java_none_results.csv
93,96,5,none,none,206.0,0.9237668161434978,Java_none_results.csv
93,204,5,none,none,75.0,0.8823529411764706,Java_none_results.csv
93,201,5,none,none,91.0,0.9680851063829788,Java_none_results.csv
93,189,5,none,none,165.0,0.9217877094972068,Java_none_results.csv
93,154,5,none,none,316.0,0.8977272727272727,Java_none_results.csv
93,211,5,none,none,198.0,0.9339622641509434,Java_none_results.csv
96,110,5,none,none,205.0,0.9192825112107624,Java_none_results.csv
36,196,5,none,none,586.0,0.966996699669967,Java_none_results.csv
96,181,5,none,none,208.0,0.9327354260089686,Java_none_results.csv
96,163,5,none,none,198.0,0.8878923766816144,Java_none_results.csv
96,204,5,none,none,206.0,0.9237668161434978,Java_none_results.csv
93,196,5,none,none,579.0,0.9554455445544554,Java_none_results.csv
96,189,5,none,none,195.0,0.874439461883408,Java_none_results.csv
96,201,5,none,none,209.0,0.937219730941704,Java_none_results.csv
110,181,5,none,none,113.0,0.795774647887324,Java_none_results.csv
110,163,5,none,none,144.0,0.9056603773584906,Java_none_results.csv
110,189,5,none,none,168.0,0.9385474860335196,Java_none_results.csv
110,204,5,none,none,113.0,0.91869918699187,Java_none_results.csv
110,201,5,none,none,90.0,0.7317073170731707,Java_none_results.csv
96,154,5,none,none,305.0,0.8664772727272727,Java_none_results.csv
96,211,5,none,none,215.0,0.9641255605381166,Java_none_results.csv
110,154,5,none,none,324.0,0.9204545454545454,Java_none_results.csv
110,211,5,none,none,159.0,0.75,Java_none_results.csv
154,204,5,none,none,332.0,0.9431818181818182,Java_none_results.csv
154,201,5,none,none,330.0,0.9375,Java_none_results.csv
110,196,5,none,none,584.0,0.9636963696369636,Java_none_results.csv
154,181,5,none,none,324.0,0.9204545454545454,Java_none_results.csv
154,163,5,none,none,314.0,0.8920454545454546,Java_none_results.csv
163,181,5,none,none,153.0,0.9622641509433962,Java_none_results.csv
96,196,5,none,none,543.0,0.8960396039603961,Java_none_results.csv
154,189,5,none,none,291.0,0.8267045454545454,Java_none_results.csv
163,204,5,none,none,141.0,0.8867924528301887,Java_none_results.csv
163,189,5,none,none,165.0,0.9217877094972068,Java_none_results.csv
163,201,5,none,none,148.0,0.9308176100628932,Java_none_results.csv
181,204,5,none,none,133.0,0.9366197183098592,Java_none_results.csv
181,201,5,none,none,121.0,0.852112676056338,Java_none_results.csv
181,189,5,none,none,161.0,0.8994413407821229,Java_none_results.csv
163,211,5,none,none,198.0,0.9339622641509434,Java_none_results.csv
189,204,5,none,none,152.0,0.8491620111731844,Java_none_results.csv
181,211,5,none,none,171.0,0.8066037735849056,Java_none_results.csv
154,211,5,none,none,324.0,0.9204545454545454,Java_none_results.csv
189,201,5,none,none,167.0,0.9329608938547486,Java_none_results.csv
196,204,5,none,none,585.0,0.9653465346534652,Java_none_results.csv
201,204,5,none,none,86.0,0.9148936170212766,Java_none_results.csv
189,211,5,none,none,194.0,0.9150943396226416,Java_none_results.csv
163,196,5,none,none,563.0,0.929042904290429,Java_none_results.csv
181,196,5,none,none,583.0,0.962046204620462,Java_none_results.csv
204,211,5,none,none,204.0,0.9622641509433962,Java_none_results.csv
201,211,5,none,none,173.0,0.8160377358490566,Java_none_results.csv
196,201,5,none,none,589.0,0.971947194719472,Java_none_results.csv
189,196,5,none,none,555.0,0.915841584158416,Java_none_results.csv
154,196,5,none,none,558.0,0.9207920792079208,Java_none_results.csv
196,211,5,none,none,580.0,0.9570957095709572,Java_none_results.csv
