exp_a,exp_b,stimulus,expertise_a,expertise_b,score
34,206,vehicle,low,medium,0.7818947497491543
34,91,vehicle,low,medium,0.807073437208892
34,155,vehicle,low,medium,0.8215253797780246
34,207,vehicle,low,medium,0.7928255580476075
34,215,vehicle,low,medium,0.8499461015434863
35,4,vehicle,low,medium,0.7657754982550334
34,202,vehicle,low,medium,0.8377183081201581
34,89,vehicle,low,medium,0.7791218308073463
34,171,vehicle,low,medium,0.7948349124583147
34,214,vehicle,low,medium,0.8143553281750322
35,24,vehicle,low,medium,0.776124527228516
34,210,vehicle,low,medium,0.8067429092930383
35,16,vehicle,low,medium,0.7668847357439689
35,20,vehicle,low,medium,0.7842357846622231
35,32,vehicle,low,medium,0.7570162076269868
35,19,vehicle,low,medium,0.8776677443105936
35,42,vehicle,low,medium,0.8743754216408
35,25,vehicle,low,medium,0.791835566244732
34,135,vehicle,low,medium,0.7669144701044937
34,168,vehicle,low,medium,0.8039264659217286
35,53,vehicle,low,medium,0.8523873524587122
35,54,vehicle,low,medium,0.8081127157258624
34,191,vehicle,low,medium,0.7784653813142773
35,58,vehicle,low,medium,0.7842752823889153
35,70,vehicle,low,medium,0.8702532436203434
35,50,vehicle,low,medium,0.8643130127705219
35,40,vehicle,low,medium,0.8275222229212496
31,151,vehicle,low,medium,0.8296679174051155
35,61,vehicle,low,medium,0.7928628352876282
35,55,vehicle,low,medium,0.7606537129401377
35,51,vehicle,low,medium,0.8280764593857546
35,66,vehicle,low,medium,0.9119066830591492
35,62,vehicle,low,medium,0.870778250527037
35,72,vehicle,low,medium,0.8071229873021627
35,75,vehicle,low,medium,0.7969182314563746
35,57,vehicle,low,medium,0.8457101320469269
35,108,vehicle,low,medium,0.9025950684610345
35,6,vehicle,low,medium,0.8662825786249031
35,83,vehicle,low,medium,0.8317577393083815
35,91,vehicle,low,medium,0.7452027139459959
34,151,vehicle,low,medium,0.8486353925143465
35,89,vehicle,low,medium,0.7337712428275077
35,143,vehicle,low,medium,0.7684425856706595
35,117,vehicle,low,medium,0.7545504662607285
35,115,vehicle,low,medium,0.7906591987862062
35,81,vehicle,low,medium,0.8238989515580373
35,88,vehicle,low,medium,0.8834174106473937
35,135,vehicle,low,medium,0.8202925035591154
35,145,vehicle,low,medium,0.8104799019932095
35,17,vehicle,low,medium,0.7696921253500423
35,155,vehicle,low,medium,0.8289127446923249
35,84,vehicle,low,medium,0.7745082176446578
35,158,vehicle,low,medium,0.7241836780853446
35,18,vehicle,low,medium,0.8065574670732544
35,33,vehicle,low,medium,0.8161372280447637
35,166,vehicle,low,medium,0.8724286074014299
35,169,vehicle,low,medium,0.8311744576921103
35,191,vehicle,low,medium,0.7610113195076276
35,192,vehicle,low,medium,0.8076919277251373
35,147,vehicle,low,medium,0.8547592319251212
35,105,vehicle,low,medium,0.8396871152297438
35,210,vehicle,low,medium,0.8286255514864733
35,133,vehicle,low,medium,0.8301369511222163
35,151,vehicle,low,medium,0.8250448631319208
35,203,vehicle,low,medium,0.9366049108952157
35,171,vehicle,low,medium,0.7660342541426706
35,207,vehicle,low,medium,0.7795487758488235
35,190,vehicle,low,medium,0.7915383288598208
35,215,vehicle,low,medium,0.834272613514789
35,202,vehicle,low,medium,0.8195312905250205
37,24,vehicle,low,medium,0.7655840094236781
