exp_a,exp_b,stimulus,expertise_a,expertise_b,score
73,3,vehicle,medium,none,0.8103198003679793
73,5,vehicle,medium,none,0.8341863090671943
72,96,vehicle,medium,none,0.8001181501121581
73,28,vehicle,medium,none,0.8292915965122939
72,59,vehicle,medium,none,0.8269542834704054
73,36,vehicle,medium,none,0.8709128121277406
73,30,vehicle,medium,none,0.7997540410691052
72,211,vehicle,medium,none,0.7422294558229184
72,12,vehicle,medium,none,0.8025019794587182
73,110,vehicle,medium,none,0.8207967698603306
73,106,vehicle,medium,none,0.8235264329392211
73,204,vehicle,medium,none,0.9561177402560339
73,189,vehicle,medium,none,0.8139132555017574
72,154,vehicle,medium,none,0.8014342767579696
73,201,vehicle,medium,none,0.8328711646278112
73,163,vehicle,medium,none,0.8183406116752603
73,96,vehicle,medium,none,0.8248411233843247
73,59,vehicle,medium,none,0.8351872104398771
73,181,vehicle,medium,none,0.8349060374470533
73,216,vehicle,medium,none,0.8533500461982345
75,5,vehicle,medium,none,0.8508932500887411
73,116,vehicle,medium,none,0.797364086292762
72,196,vehicle,medium,none,0.8069957434517703
75,28,vehicle,medium,none,0.8469029646506385
73,141,vehicle,medium,none,0.7976116632159765
73,12,vehicle,medium,none,0.811467143314992
75,93,vehicle,medium,none,0.9057588386657445
75,36,vehicle,medium,none,0.867306010218379
75,3,vehicle,medium,none,0.8447638745110917
75,30,vehicle,medium,none,0.8438115989073873
75,204,vehicle,medium,none,0.9491396117485116
73,211,vehicle,medium,none,0.7930654741926842
75,201,vehicle,medium,none,0.8458842717156839
75,110,vehicle,medium,none,0.8427956314863941
75,189,vehicle,medium,none,0.8366280869284867
75,116,vehicle,medium,none,0.8094975987332635
73,196,vehicle,medium,none,0.8119058972838804
75,96,vehicle,medium,none,0.8298056655141293
75,181,vehicle,medium,none,0.8468350136666597
75,163,vehicle,medium,none,0.8163392856111957
75,216,vehicle,medium,none,0.8950517795116907
75,106,vehicle,medium,none,0.8728362330749159
75,59,vehicle,medium,none,0.7928937703731352
75,141,vehicle,medium,none,0.8037687512720793
75,12,vehicle,medium,none,0.7997253925781809
81,5,vehicle,medium,none,0.792362141614742
73,154,vehicle,medium,none,0.7876865070316952
81,93,vehicle,medium,none,0.9008272664767512
81,28,vehicle,medium,none,0.8094112925427429
81,30,vehicle,medium,none,0.8128548988533258
75,211,vehicle,medium,none,0.7920901938022145
81,36,vehicle,medium,none,0.8208081465255003
81,3,vehicle,medium,none,0.8306587100935766
75,196,vehicle,medium,none,0.8218134753189755
81,204,vehicle,medium,none,0.9412391302632147
81,110,vehicle,medium,none,0.8146762069532898
75,154,vehicle,medium,none,0.8247587879102001
81,201,vehicle,medium,none,0.8791056394058564
