exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
48,107,rectangle,high,low,0.9900830276680177,0.7510050737776707,0.9844028875832226,0.930817915002048,0.6153846153846154
48,65,rectangle,high,low,0.9890805808083153,0.5912364523978535,0.9860493539002779,0.9436460928006164,0.7575757575757576
68,60,rectangle,high,low,0.9928976440543439,0.6986815290535746,0.991575420799194,0.9513183699271209,0.6715686274509803
48,64,rectangle,high,low,0.9910657994919033,0.6979792152777622,0.9869586819376808,0.8886032917260087,0.6809090909090909
68,56,rectangle,high,low,0.9946599104483612,0.6987620185462071,0.9934147124488766,0.9572992712175511,0.6020833333333333
48,124,rectangle,high,low,0.9928052074487844,0.7141674454359395,0.990952983739624,0.9514744931510395,0.7752525252525253
48,63,rectangle,high,low,0.9906797244351419,0.7097146424321064,0.9854652204646248,0.9124550958897651,0.6363636363636364
48,126,rectangle,high,low,0.9927113855874029,0.6902638447151752,0.9907608993370483,0.9076849323488041,0.6923076923076923
48,60,rectangle,high,low,0.9908339717922303,0.7687574019460681,0.9878457607061335,0.8596805980609581,0.6440092165898618
48,128,rectangle,high,low,0.9910058557729611,0.6925290352910456,0.9895782973119287,0.9139798361171804,0.736842105263158
48,56,rectangle,high,low,0.9929934061294143,0.7606752529362885,0.9917268083372539,0.8734206010295479,0.5823643410852714
48,44,rectangle,high,low,0.9934731767320076,0.7275360008364684,0.9914003213234531,0.8646375218776756,0.7
48,132,rectangle,high,low,0.9924297025699922,0.684890179735124,0.9906916712693313,0.8784317280301126,0.75
68,99,rectangle,high,low,0.9929736423872775,0.754516767485671,0.9911709509763539,0.9522309296206337,0.735632183908046
68,41,rectangle,high,low,0.9945821597413289,0.7367575443339007,0.9932941804009107,0.9523353860667514,0.695048309178744
48,179,rectangle,high,low,0.9929818641683382,0.6819924935714727,0.9907627341860161,0.9226015168036388,0.6589473684210526
48,138,rectangle,high,low,0.9922992742217185,0.7538563752107681,0.9900718524025047,0.953332883094279,0.6052631578947368
68,44,rectangle,high,low,0.9937186269738477,0.730021148906834,0.9918282953346266,0.9532631578541,0.6558704453441296
48,99,rectangle,high,low,0.9926373116265215,0.7688743542318703,0.9895711782891484,0.8765447672043755,0.736842105263158
68,43,rectangle,high,low,0.9938452295113915,0.7077462789305655,0.9925758492488281,0.9020149638937389,0.6765475152571927
48,140,rectangle,high,low,0.9924027591663672,0.7805661658514668,0.9912738241249061,0.9387072665125673,0.7214439655172413
48,162,rectangle,high,low,0.9909730992763957,0.7207461621656606,0.9866852037592775,0.8920761940192438,0.6381818181818182
68,37,rectangle,high,low,0.9941689910056395,0.7348369981871951,0.9919560348116148,0.9567060635297667,0.6779953917050692
68,35,rectangle,high,low,0.9938454576503322,0.7323795481148607,0.9919172822804248,0.9253520075287534,0.5853658536585366
48,164,rectangle,high,low,0.9910010020241574,0.6822959390382751,0.9884269967374183,0.955902512401756,0.7619047619047619
68,34,rectangle,high,low,0.993693108695306,0.7490511283205804,0.9913085800142603,0.9356524578754645,0.6666666666666666
48,94,rectangle,high,low,0.9924213598595634,0.7474672041684124,0.9902716073956989,0.9495215665240841,0.7272727272727273
68,31,rectangle,high,low,0.9936670574516765,0.6816923017769895,0.991814645264003,0.928615186980403,0.6956521739130435
68,29,rectangle,high,low,0.9933260721033653,0.7199712664129565,0.9922121194528591,0.9495220651334466,0.6666666666666666
48,13,rectangle,high,low,0.9928583065577892,0.7514673477605264,0.9909558888551127,0.8564355382505555,0.56
68,27,rectangle,high,low,0.9946151132573917,0.7100127217576129,0.992278264547882,0.923029452547488,0.7
48,21,rectangle,high,low,0.9925306677140427,0.6599495782223039,0.9905342100035056,0.8692336660453256,0.7
68,21,rectangle,high,low,0.9937027657992283,0.701480505703798,0.992319355895755,0.9104220449648777,0.6956521739130435
48,27,rectangle,high,low,0.9917897436677322,0.7319712375471896,0.9883690528974315,0.8730930476254222,0.7613636363636364
68,13,rectangle,high,low,0.9938748250968875,0.7570774282277897,0.9930820179792157,0.9259298271239855,0.637330754352031
48,29,rectangle,high,low,0.9916632866056353,0.6946571322685068,0.9892296595227458,0.8962344773882692,0.6666666666666667
48,43,rectangle,high,low,0.9924450287667741,0.699243410428942,0.989672160226004,0.9374579137425042,0.6399999999999999
48,31,rectangle,high,low,0.9925990978037511,0.7097088604980493,0.9900472747107549,0.8716142764427435,0.72
48,208,rectangle,high,low,0.9931504739225504,0.6653800436452089,0.9928291027201187,0.9510884987035534,0.7777777777777779
48,34,rectangle,high,low,0.9925920462008824,0.7334330865358343,0.9897424217548424,0.8702109379868098,0.6410256410256411
48,41,rectangle,high,low,0.9940596221269347,0.6983939935577725,0.9918352378158707,0.8548811718541087,0.6909814323607427
48,200,rectangle,high,low,0.9898394861218762,0.7274579643798711,0.984303320421197,0.8476551059782657,0.7272727272727273
48,35,rectangle,high,low,0.9917296968691156,0.7062709588645586,0.9879618587875341,0.8944384591278234,0.5615615615615617
48,37,rectangle,high,low,0.9927687795875466,0.7391044498128412,0.9906174808846433,0.9365588877014274,0.72
48,186,rectangle,high,low,0.9931821549690146,0.7445991668427192,0.9908210349228389,0.8599361787950741,0.6324675324675324
68,140,rectangle,high,low,0.9941223571995558,0.6971513904614225,0.9926149004304499,0.9589539451869457,0.7142857142857142
68,138,rectangle,high,low,0.9933240991416349,0.8020124190778709,0.9907125716307028,0.9393489157773727,0.6511627906976745
68,180,rectangle,high,low,0.9941909139164964,0.7321030462918112,0.9923181250609879,0.9492361384404874,0.7045454545454546
68,107,rectangle,high,low,0.9936979654758247,0.7680269519878397,0.9923167393693001,0.929107114414106,0.6256256256256256
68,164,rectangle,high,low,0.9928674640133293,0.7644275372237573,0.9914419390060558,0.9117353205495309,0.7142857142857142
68,124,rectangle,high,low,0.9936033499754839,0.7608574401473779,0.9924107071679883,0.9285124891179306,0.7352941176470589
68,186,rectangle,high,low,0.9937883730421373,0.7448166521945584,0.9919415552638463,0.944846264930163,0.633739837398374
68,200,rectangle,high,low,0.9923888902989723,0.746057326515006,0.9895667174536324,0.9336000324119744,0.6818181818181819
68,128,rectangle,high,low,0.993976947656429,0.7206385741300418,0.9914326026955229,0.9615701796032736,0.6666666666666667
68,162,rectangle,high,low,0.992758187689713,0.7496991453169404,0.9900818380503179,0.9250702245549864,0.6772093023255814
68,208,rectangle,high,low,0.9940368069547619,0.7375840588346136,0.9928482053734905,0.9200550732807999,0.6923076923076923
68,104,rectangle,high,low,0.9916995857199624,0.7190060534955157,0.9896070202315421,0.9359229970852486,0.7142857142857143
68,182,rectangle,high,low,0.993874218677291,0.7054998638648433,0.9919767641751507,0.9488309141515152,0.7108013937282229
69,27,rectangle,high,low,0.9919107359388337,0.6377828316572813,0.9887452024033994,0.9107270895354562,0.632996632996633
68,126,rectangle,high,low,0.993875276520034,0.780708184538023,0.9923970110974217,0.9244189174653661,0.6984848484848485
69,29,rectangle,high,low,0.9910900620946331,0.698383332752252,0.990628792051965,0.9264388222074903,0.6486486486486487
69,13,rectangle,high,low,0.992239177055084,0.695711390584461,0.9906516019888444,0.9376275852291777,0.6381818181818182
69,35,rectangle,high,low,0.9919841175401499,0.6874263668857435,0.9887573367599847,0.943588044394268,0.6296296296296298
