exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
87,142,vehicle,high,medium,243.0,0.9642857142857143
87,91,vehicle,high,medium,223.0,0.8849206349206349
87,133,vehicle,high,medium,238.0,0.8913857677902621
87,88,vehicle,high,medium,212.0,0.8412698412698413
87,105,vehicle,high,medium,210.0,0.8333333333333334
87,115,vehicle,high,medium,239.0,0.8327526132404182
87,135,vehicle,high,medium,257.0,0.8831615120274914
87,155,vehicle,high,medium,227.0,0.9007936507936508
87,33,vehicle,high,medium,248.0,0.96875
87,169,vehicle,high,medium,209.0,0.8293650793650794
87,55,vehicle,high,medium,321.0,0.8582887700534759
87,158,vehicle,high,medium,259.0,0.9055944055944056
87,203,vehicle,high,medium,231.0,0.9166666666666666
87,168,vehicle,high,medium,238.0,0.9407114624505929
87,166,vehicle,high,medium,282.0,0.9245901639344263
87,190,vehicle,high,medium,200.0,0.7936507936507936
87,191,vehicle,high,medium,227.0,0.9007936507936508
87,210,vehicle,high,medium,211.0,0.8373015873015873
118,6,vehicle,high,medium,162.0,0.782608695652174
87,192,vehicle,high,medium,203.0,0.8055555555555556
87,197,vehicle,high,medium,234.0,0.924901185770751
118,4,vehicle,high,medium,210.0,0.875
118,16,vehicle,high,medium,320.0,0.837696335078534
87,207,vehicle,high,medium,287.0,0.8723404255319149
87,50,vehicle,high,medium,296.0,0.9107692307692308
118,17,vehicle,high,medium,244.0,0.8501742160278746
87,215,vehicle,high,medium,234.0,0.9069767441860465
118,19,vehicle,high,medium,112.0,0.8175182481751825
118,24,vehicle,high,medium,177.0,0.8509615384615384
87,75,vehicle,high,medium,258.0,0.9214285714285714
87,147,vehicle,high,medium,215.0,0.8531746031746031
118,40,vehicle,high,medium,152.0,0.8685714285714285
87,117,vehicle,high,medium,223.0,0.8849206349206349
118,33,vehicle,high,medium,225.0,0.87890625
118,25,vehicle,high,medium,253.0,0.8664383561643836
118,42,vehicle,high,medium,103.0,0.9035087719298246
118,54,vehicle,high,medium,119.0,0.8206896551724138
87,214,vehicle,high,medium,465.0,0.8675373134328358
87,97,vehicle,high,medium,277.0,0.9892857142857143
118,57,vehicle,high,medium,164.0,0.8677248677248677
118,66,vehicle,high,medium,102.0,0.8947368421052632
118,58,vehicle,high,medium,130.0,0.8387096774193549
118,51,vehicle,high,medium,92.0,0.8070175438596491
118,20,vehicle,high,medium,203.0,0.8185483870967742
118,62,vehicle,high,medium,99.0,0.868421052631579
118,18,vehicle,high,medium,254.0,0.8410596026490066
87,145,vehicle,high,medium,212.0,0.8379446640316206
118,50,vehicle,high,medium,298.0,0.916923076923077
118,53,vehicle,high,medium,115.0,0.8646616541353384
118,73,vehicle,high,medium,298.0,0.884272997032641
118,75,vehicle,high,medium,244.0,0.8714285714285714
87,202,vehicle,high,medium,511.0,0.8780068728522337
118,61,vehicle,high,medium,160.0,0.7655502392344498
118,84,vehicle,high,medium,211.0,0.8406374501992032
118,72,vehicle,high,medium,279.0,0.8532110091743119
118,108,vehicle,high,medium,101.0,0.8859649122807017
118,32,vehicle,high,medium,176.0,0.7719298245614035
118,105,vehicle,high,medium,142.0,0.8554216867469879
118,70,vehicle,high,medium,114.0,0.8837209302325582
118,88,vehicle,high,medium,105.0,0.9210526315789473
118,117,vehicle,high,medium,200.0,0.823045267489712
118,142,vehicle,high,medium,190.0,0.852017937219731
118,133,vehicle,high,medium,222.0,0.8314606741573034
87,151,vehicle,high,medium,559.0,0.8817034700315457
118,135,vehicle,high,medium,245.0,0.8419243986254296
118,83,vehicle,high,medium,278.0,0.8881789137380192
118,91,vehicle,high,medium,171.0,0.7633928571428571
118,145,vehicle,high,medium,204.0,0.8063241106719368
118,155,vehicle,high,medium,164.0,0.8118811881188119
118,143,vehicle,high,medium,107.0,0.8106060606060606
118,169,vehicle,high,medium,123.0,0.76875
87,206,vehicle,high,medium,239.0,0.8951310861423221
118,192,vehicle,high,medium,130.0,0.8496732026143791
118,190,vehicle,high,medium,80.0,0.7017543859649122
118,168,vehicle,high,medium,214.0,0.8458498023715415
118,158,vehicle,high,medium,224.0,0.7832167832167832
118,166,vehicle,high,medium,275.0,0.9016393442622951
87,171,vehicle,high,medium,253.0,0.8971631205673759
118,191,vehicle,high,medium,186.0,0.7530364372469636
118,210,vehicle,high,medium,110.0,0.7971014492753623
118,203,vehicle,high,medium,98.0,0.8596491228070176
118,206,vehicle,high,medium,232.0,0.8689138576779026
118,215,vehicle,high,medium,217.0,0.8410852713178295
118,147,vehicle,high,medium,138.0,0.7796610169491526
118,55,vehicle,high,medium,319.0,0.8529411764705882
118,89,vehicle,high,medium,358.0,0.8564593301435407
118,81,vehicle,high,medium,252.0,0.8155339805825242
118,171,vehicle,high,medium,236.0,0.8368794326241135
118,197,vehicle,high,medium,205.0,0.8102766798418972
118,214,vehicle,high,medium,482.0,0.8992537313432836
118,115,vehicle,high,medium,246.0,0.8571428571428571
118,97,vehicle,high,medium,233.0,0.8321428571428572
178,19,vehicle,high,medium,144.0,0.9
178,6,vehicle,high,medium,173.0,0.8357487922705314
178,42,vehicle,high,medium,132.0,0.825
178,4,vehicle,high,medium,214.0,0.8916666666666667
178,53,vehicle,high,medium,135.0,0.84375
118,207,vehicle,high,medium,279.0,0.8480243161094225
118,202,vehicle,high,medium,534.0,0.9175257731958762
178,54,vehicle,high,medium,131.0,0.81875
178,16,vehicle,high,medium,312.0,0.8167539267015707
178,66,vehicle,high,medium,147.0,0.91875
178,18,vehicle,high,medium,259.0,0.8576158940397351
178,58,vehicle,high,medium,146.0,0.9125
178,57,vehicle,high,medium,174.0,0.9206349206349206
178,40,vehicle,high,medium,170.0,0.9714285714285714
178,70,vehicle,high,medium,138.0,0.8625
178,51,vehicle,high,medium,134.0,0.8375
178,32,vehicle,high,medium,179.0,0.7850877192982456
178,55,vehicle,high,medium,325.0,0.8689839572192514
178,72,vehicle,high,medium,287.0,0.8776758409785933
178,73,vehicle,high,medium,295.0,0.8753709198813057
178,75,vehicle,high,medium,247.0,0.8821428571428571
178,61,vehicle,high,medium,183.0,0.8755980861244019
178,81,vehicle,high,medium,245.0,0.7928802588996764
178,84,vehicle,high,medium,208.0,0.8286852589641435
178,62,vehicle,high,medium,136.0,0.85
178,108,vehicle,high,medium,142.0,0.8875
178,105,vehicle,high,medium,151.0,0.9096385542168675
178,91,vehicle,high,medium,187.0,0.8348214285714286
178,97,vehicle,high,medium,248.0,0.8857142857142857
178,143,vehicle,high,medium,134.0,0.8375
178,117,vehicle,high,medium,202.0,0.831275720164609
178,142,vehicle,high,medium,191.0,0.8565022421524664
178,147,vehicle,high,medium,158.0,0.8926553672316384
178,24,vehicle,high,medium,185.0,0.8894230769230769
178,133,vehicle,high,medium,229.0,0.8576779026217228
178,88,vehicle,high,medium,133.0,0.83125
178,145,vehicle,high,medium,208.0,0.8221343873517787
178,20,vehicle,high,medium,212.0,0.8548387096774194
178,83,vehicle,high,medium,287.0,0.9169329073482428
178,169,vehicle,high,medium,146.0,0.9125
178,190,vehicle,high,medium,121.0,0.75625
178,155,vehicle,high,medium,182.0,0.900990099009901
178,33,vehicle,high,medium,224.0,0.875
178,203,vehicle,high,medium,145.0,0.90625
178,17,vehicle,high,medium,252.0,0.8780487804878049
178,158,vehicle,high,medium,235.0,0.8216783216783217
178,166,vehicle,high,medium,275.0,0.9016393442622951
178,25,vehicle,high,medium,259.0,0.886986301369863
178,115,vehicle,high,medium,245.0,0.8536585365853658
118,151,vehicle,high,medium,582.0,0.917981072555205
178,50,vehicle,high,medium,299.0,0.92
178,197,vehicle,high,medium,217.0,0.857707509881423
178,89,vehicle,high,medium,371.0,0.8875598086124402
178,192,vehicle,high,medium,141.0,0.88125
178,215,vehicle,high,medium,215.0,0.8333333333333334
178,151,vehicle,high,medium,571.0,0.9006309148264984
178,207,vehicle,high,medium,284.0,0.8632218844984803
178,171,vehicle,high,medium,254.0,0.900709219858156
178,210,vehicle,high,medium,131.0,0.81875
178,168,vehicle,high,medium,227.0,0.8972332015810277
178,135,vehicle,high,medium,244.0,0.8384879725085911
178,191,vehicle,high,medium,201.0,0.8137651821862348
178,206,vehicle,high,medium,226.0,0.846441947565543
178,202,vehicle,high,medium,533.0,0.915807560137457
178,214,vehicle,high,medium,487.0,0.9085820895522388
