exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
60,204,vehicle,low,none,293.0,0.9575163398692811
60,36,vehicle,low,none,265.0,0.8660130718954249
60,189,vehicle,low,none,256.0,0.8366013071895425
60,201,vehicle,low,none,251.0,0.8202614379084967
56,154,vehicle,low,none,379.0,0.8813953488372093
60,163,vehicle,low,none,276.0,0.9019607843137255
60,110,vehicle,low,none,248.0,0.8104575163398693
60,116,vehicle,low,none,244.0,0.7973856209150327
60,106,vehicle,low,none,287.0,0.9379084967320261
60,141,vehicle,low,none,268.0,0.8758169934640523
60,216,vehicle,low,none,273.0,0.8921568627450981
60,3,vehicle,low,none,283.0,0.9248366013071896
60,12,vehicle,low,none,347.0,0.9131578947368421
63,28,vehicle,low,none,207.0,0.7961538461538461
60,211,vehicle,low,none,251.0,0.8202614379084967
60,181,vehicle,low,none,247.0,0.8071895424836601
63,93,vehicle,low,none,238.0,0.9153846153846154
63,30,vehicle,low,none,198.0,0.7615384615384615
60,59,vehicle,low,none,276.0,0.9019607843137255
63,5,vehicle,low,none,208.0,0.8
63,36,vehicle,low,none,223.0,0.8576923076923076
63,189,vehicle,low,none,215.0,0.8269230769230769
60,96,vehicle,low,none,271.0,0.8856209150326797
63,106,vehicle,low,none,220.0,0.8461538461538461
63,96,vehicle,low,none,225.0,0.8653846153846154
63,3,vehicle,low,none,226.0,0.8692307692307693
63,204,vehicle,low,none,247.0,0.95
63,201,vehicle,low,none,226.0,0.8692307692307693
63,110,vehicle,low,none,207.0,0.7961538461538461
60,196,vehicle,low,none,361.0,0.9093198992443325
63,59,vehicle,low,none,254.0,0.900709219858156
63,141,vehicle,low,none,224.0,0.8615384615384616
60,154,vehicle,low,none,381.0,0.8860465116279069
63,12,vehicle,low,none,314.0,0.8263157894736842
63,181,vehicle,low,none,212.0,0.8153846153846154
63,116,vehicle,low,none,207.0,0.7961538461538461
63,216,vehicle,low,none,226.0,0.8692307692307693
63,163,vehicle,low,none,216.0,0.8307692307692308
64,93,vehicle,low,none,561.0,0.9476351351351351
63,154,vehicle,low,none,375.0,0.872093023255814
63,196,vehicle,low,none,361.0,0.9093198992443325
63,211,vehicle,low,none,215.0,0.8269230769230769
64,110,vehicle,low,none,531.0,0.8969594594594594
64,204,vehicle,low,none,572.0,0.9662162162162162
64,3,vehicle,low,none,524.0,0.8851351351351351
64,28,vehicle,low,none,538.0,0.9087837837837838
64,5,vehicle,low,none,528.0,0.8918918918918919
64,30,vehicle,low,none,532.0,0.8986486486486487
64,36,vehicle,low,none,533.0,0.9003378378378378
64,106,vehicle,low,none,528.0,0.8918918918918919
64,189,vehicle,low,none,534.0,0.902027027027027
65,5,vehicle,low,none,138.0,0.8363636363636363
65,30,vehicle,low,none,114.0,0.8444444444444444
64,116,vehicle,low,none,508.0,0.8581081081081081
65,36,vehicle,low,none,99.0,0.8181818181818182
65,93,vehicle,low,none,85.0,0.8585858585858586
65,3,vehicle,low,none,160.0,0.8791208791208791
64,96,vehicle,low,none,527.0,0.8902027027027027
65,28,vehicle,low,none,101.0,0.8938053097345132
64,181,vehicle,low,none,530.0,0.8952702702702703
64,141,vehicle,low,none,503.0,0.8496621621621622
65,110,vehicle,low,none,100.0,0.8130081300813008
64,216,vehicle,low,none,547.0,0.9239864864864865
65,106,vehicle,low,none,165.0,0.8461538461538461
64,59,vehicle,low,none,519.0,0.8766891891891891
64,201,vehicle,low,none,537.0,0.9070945945945946
65,59,vehicle,low,none,244.0,0.8652482269503546
65,96,vehicle,low,none,201.0,0.8170731707317073
65,204,vehicle,low,none,87.0,0.8787878787878788
65,141,vehicle,low,none,194.0,0.8584070796460177
65,181,vehicle,low,none,125.0,0.8802816901408451
65,201,vehicle,low,none,91.0,0.9191919191919192
65,189,vehicle,low,none,96.0,0.8727272727272727
65,163,vehicle,low,none,154.0,0.850828729281768
65,216,vehicle,low,none,91.0,0.91
65,12,vehicle,low,none,337.0,0.8868421052631579
65,116,vehicle,low,none,186.0,0.8611111111111112
74,28,vehicle,low,none,97.0,0.8584070796460177
74,36,vehicle,low,none,106.0,0.8760330578512396
74,30,vehicle,low,none,110.0,0.8148148148148148
74,5,vehicle,low,none,134.0,0.8121212121212121
74,3,vehicle,low,none,163.0,0.8956043956043956
74,93,vehicle,low,none,87.0,0.8969072164948454
65,196,vehicle,low,none,360.0,0.906801007556675
74,110,vehicle,low,none,96.0,0.7804878048780488
74,59,vehicle,low,none,244.0,0.8652482269503546
65,211,vehicle,low,none,182.0,0.8584905660377359
74,189,vehicle,low,none,96.0,0.8727272727272727
74,116,vehicle,low,none,173.0,0.8009259259259259
74,163,vehicle,low,none,155.0,0.856353591160221
74,141,vehicle,low,none,191.0,0.8451327433628318
74,204,vehicle,low,none,91.0,0.9381443298969072
74,201,vehicle,low,none,87.0,0.8969072164948454
74,106,vehicle,low,none,166.0,0.8512820512820513
64,163,vehicle,low,none,525.0,0.8868243243243243
74,216,vehicle,low,none,90.0,0.9
65,154,vehicle,low,none,385.0,0.8953488372093024
74,181,vehicle,low,none,112.0,0.7887323943661971
64,211,vehicle,low,none,514.0,0.8682432432432432
74,211,vehicle,low,none,180.0,0.8490566037735849
74,96,vehicle,low,none,200.0,0.8130081300813008
74,154,vehicle,low,none,385.0,0.8953488372093024
74,196,vehicle,low,none,354.0,0.8916876574307305
74,12,vehicle,low,none,324.0,0.8526315789473684
77,93,vehicle,low,none,366.0,0.9408740359897172
77,110,vehicle,low,none,311.0,0.7994858611825193
77,5,vehicle,low,none,328.0,0.8431876606683805
77,3,vehicle,low,none,351.0,0.9023136246786633
64,196,vehicle,low,none,498.0,0.8412162162162162
77,204,vehicle,low,none,373.0,0.9588688946015425
77,106,vehicle,low,none,349.0,0.897172236503856
77,28,vehicle,low,none,331.0,0.8508997429305912
77,36,vehicle,low,none,336.0,0.8637532133676092
77,30,vehicle,low,none,327.0,0.8406169665809768
77,96,vehicle,low,none,323.0,0.8303341902313625
77,201,vehicle,low,none,324.0,0.8329048843187661
77,141,vehicle,low,none,322.0,0.8277634961439588
77,189,vehicle,low,none,328.0,0.8431876606683805
77,59,vehicle,low,none,315.0,0.8097686375321337
78,3,vehicle,low,none,162.0,0.8901098901098901
78,28,vehicle,low,none,92.0,0.8141592920353983
78,30,vehicle,low,none,112.0,0.8296296296296296
78,5,vehicle,low,none,127.0,0.7696969696969697
78,36,vehicle,low,none,106.0,0.8760330578512396
77,216,vehicle,low,none,352.0,0.9048843187660668
78,93,vehicle,low,none,83.0,0.8829787234042553
78,110,vehicle,low,none,90.0,0.7317073170731707
78,59,vehicle,low,none,247.0,0.875886524822695
78,106,vehicle,low,none,166.0,0.8512820512820513
78,163,vehicle,low,none,145.0,0.8011049723756906
77,12,vehicle,low,none,359.0,0.922879177377892
78,141,vehicle,low,none,190.0,0.8407079646017699
77,181,vehicle,low,none,325.0,0.8354755784061697
78,204,vehicle,low,none,86.0,0.9148936170212766
78,181,vehicle,low,none,108.0,0.7605633802816901
78,189,vehicle,low,none,87.0,0.7909090909090909
78,96,vehicle,low,none,190.0,0.7723577235772358
78,201,vehicle,low,none,86.0,0.9148936170212766
78,12,vehicle,low,none,335.0,0.881578947368421
78,116,vehicle,low,none,171.0,0.7916666666666666
64,12,vehicle,low,none,498.0,0.8412162162162162
78,216,vehicle,low,none,90.0,0.9
77,116,vehicle,low,none,281.0,0.7223650385604113
77,211,vehicle,low,none,313.0,0.8046272493573264
78,154,vehicle,low,none,387.0,0.9
77,163,vehicle,low,none,317.0,0.8149100257069408
78,211,vehicle,low,none,171.0,0.8066037735849056
78,196,vehicle,low,none,362.0,0.9118387909319899
79,28,vehicle,low,none,247.0,0.7967741935483871
79,93,vehicle,low,none,286.0,0.9225806451612903
77,154,vehicle,low,none,395.0,0.9186046511627907
79,30,vehicle,low,none,259.0,0.8354838709677419
79,110,vehicle,low,none,255.0,0.8225806451612904
79,5,vehicle,low,none,265.0,0.8548387096774194
79,3,vehicle,low,none,271.0,0.8741935483870967
79,204,vehicle,low,none,298.0,0.9612903225806452
79,36,vehicle,low,none,274.0,0.8838709677419355
77,196,vehicle,low,none,377.0,0.9496221662468514
79,201,vehicle,low,none,270.0,0.8709677419354839
79,181,vehicle,low,none,258.0,0.832258064516129
79,116,vehicle,low,none,250.0,0.8064516129032258
79,163,vehicle,low,none,268.0,0.864516129032258
79,216,vehicle,low,none,269.0,0.867741935483871
94,28,vehicle,low,none,130.0,0.9558823529411765
64,154,vehicle,low,none,520.0,0.8783783783783784
79,189,vehicle,low,none,263.0,0.8483870967741935
94,93,vehicle,low,none,117.0,0.8602941176470589
79,106,vehicle,low,none,276.0,0.8903225806451613
94,5,vehicle,low,none,156.0,0.9454545454545454
94,36,vehicle,low,none,131.0,0.9632352941176471
94,30,vehicle,low,none,130.0,0.9558823529411765
94,3,vehicle,low,none,145.0,0.7967032967032966
79,141,vehicle,low,none,253.0,0.8161290322580645
79,12,vehicle,low,none,344.0,0.9052631578947369
79,211,vehicle,low,none,241.0,0.7774193548387097
94,110,vehicle,low,none,130.0,0.9558823529411765
94,12,vehicle,low,none,313.0,0.8236842105263158
94,96,vehicle,low,none,217.0,0.8821138211382114
94,59,vehicle,low,none,249.0,0.8829787234042553
94,204,vehicle,low,none,127.0,0.9338235294117647
94,116,vehicle,low,none,188.0,0.8703703703703703
94,181,vehicle,low,none,137.0,0.9647887323943662
94,163,vehicle,low,none,164.0,0.9060773480662984
94,141,vehicle,low,none,185.0,0.8185840707964602
79,96,vehicle,low,none,278.0,0.896774193548387
94,189,vehicle,low,none,127.0,0.9338235294117647
94,201,vehicle,low,none,122.0,0.8970588235294118
94,106,vehicle,low,none,178.0,0.9128205128205128
94,216,vehicle,low,none,129.0,0.9485294117647058
79,59,vehicle,low,none,269.0,0.867741935483871
79,154,vehicle,low,none,354.0,0.8232558139534883
99,93,vehicle,low,none,281.0,0.9493243243243243
94,154,vehicle,low,none,356.0,0.827906976744186
99,28,vehicle,low,none,270.0,0.9121621621621622
99,36,vehicle,low,none,271.0,0.9155405405405406
79,196,vehicle,low,none,344.0,0.8664987405541562
94,211,vehicle,low,none,173.0,0.8160377358490566
94,196,vehicle,low,none,327.0,0.8236775818639799
99,5,vehicle,low,none,256.0,0.8648648648648649
99,3,vehicle,low,none,255.0,0.8614864864864865
99,204,vehicle,low,none,285.0,0.9628378378378378
99,30,vehicle,low,none,256.0,0.8648648648648649
99,106,vehicle,low,none,273.0,0.9222972972972973
99,110,vehicle,low,none,259.0,0.875
99,189,vehicle,low,none,260.0,0.8783783783783784
99,181,vehicle,low,none,260.0,0.8783783783783784
99,163,vehicle,low,none,259.0,0.875
99,216,vehicle,low,none,266.0,0.8986486486486487
99,201,vehicle,low,none,260.0,0.8783783783783784
99,12,vehicle,low,none,328.0,0.8631578947368421
99,211,vehicle,low,none,263.0,0.8885135135135135
99,116,vehicle,low,none,249.0,0.8412162162162162
99,96,vehicle,low,none,269.0,0.9087837837837838
101,93,vehicle,low,none,842.0,0.9700460829493087
99,141,vehicle,low,none,274.0,0.9256756756756757
99,59,vehicle,low,none,274.0,0.9256756756756757
99,154,vehicle,low,none,369.0,0.858139534883721
99,196,vehicle,low,none,321.0,0.8085642317380353
101,28,vehicle,low,none,812.0,0.9354838709677419
101,36,vehicle,low,none,815.0,0.9389400921658986
101,204,vehicle,low,none,852.0,0.9815668202764977
101,3,vehicle,low,none,785.0,0.9043778801843319
101,110,vehicle,low,none,791.0,0.9112903225806451
104,3,vehicle,low,none,213.0,0.922077922077922
101,201,vehicle,low,none,794.0,0.9147465437788018
104,5,vehicle,low,none,196.0,0.8484848484848485
101,30,vehicle,low,none,791.0,0.9112903225806451
104,28,vehicle,low,none,197.0,0.8528138528138528
104,30,vehicle,low,none,203.0,0.8787878787878788
101,163,vehicle,low,none,773.0,0.8905529953917051
101,96,vehicle,low,none,781.0,0.8997695852534562
101,5,vehicle,low,none,808.0,0.9308755760368663
101,189,vehicle,low,none,802.0,0.923963133640553
104,93,vehicle,low,none,210.0,0.9090909090909091
104,36,vehicle,low,none,202.0,0.8744588744588745
101,116,vehicle,low,none,755.0,0.869815668202765
101,59,vehicle,low,none,756.0,0.8709677419354839
101,216,vehicle,low,none,813.0,0.9366359447004609
104,12,vehicle,low,none,338.0,0.8894736842105263
101,181,vehicle,low,none,806.0,0.9285714285714286
104,106,vehicle,low,none,202.0,0.8744588744588745
101,106,vehicle,low,none,812.0,0.9354838709677419
104,110,vehicle,low,none,197.0,0.8528138528138528
104,59,vehicle,low,none,256.0,0.9078014184397163
104,204,vehicle,low,none,222.0,0.961038961038961
104,96,vehicle,low,none,221.0,0.8983739837398373
