exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
48,99,vehicle,high,low,0.9940197770212028,0.7401230503775486,0.9928265831956753,0.9126673553665514,0.7171428571428571
26,29,vehicle,high,low,0.9901865322394021,0.6608166545455489,0.9867787923173128,0.9080928252249626,0.5957446808510638
1,31,vehicle,high,low,0.9921532445246193,0.6771351987664626,0.9904872287858114,0.9101294507959026,0.7037037037037037
48,78,vehicle,high,low,0.9926868048911898,0.7031650677897321,0.9894087226760138,0.9532350878699749,0.7096774193548387
48,94,vehicle,high,low,0.9932799833262519,0.7351165447841618,0.9911762626446409,0.845682936461264,0.6512474012474013
1,10,vehicle,high,low,0.9893966038923755,0.7537220319575795,0.987194916092104,0.9066071938724392,0.6499999999999999
1,126,vehicle,high,low,0.9896589517033326,0.6029550611660436,0.9864085871692208,0.8474542508757379,0.7105263157894737
1,65,vehicle,high,low,0.9840121258280657,0.7559961710372463,0.9769550544418933,0.9025199874926717,0.736842105263158
1,13,vehicle,high,low,0.9915401273710877,0.6034316902125084,0.9889921191097183,0.900480854817049,0.5862068965517242
1,44,vehicle,high,low,0.9918662992075495,0.6511720922111325,0.9894893564172327,0.8894195126039696,0.7391304347826088
48,74,vehicle,high,low,0.9923162304150619,0.6864988281548334,0.9889988952157824,0.9455505237146354,0.6733333333333333
26,176,vehicle,high,low,0.992478963418605,0.7372313874179027,0.9892932320200097,0.8994922541916842,0.6363636363636365
1,128,vehicle,high,low,0.9906248145931471,0.5502031824529626,0.9868875283754835,0.9190695131783722,0.6499999999999999
48,77,vehicle,high,low,0.9936212898513317,0.7017733023308759,0.9914731377421084,0.8999529607418806,0.6470588235294117
68,31,vehicle,high,low,0.9943808877385495,0.7333219701727096,0.9920227850204574,0.9321443901221926,0.6896551724137931
26,35,vehicle,high,low,0.9896947628692783,0.7241253785091049,0.9867535656707932,0.9319384478141609,0.5833333333333333
1,34,vehicle,high,low,0.9902409791945406,0.7044740268074334,0.9874387606129642,0.9218057948394315,0.6417112299465241
68,27,vehicle,high,low,0.9939095770949679,0.674155440053527,0.9931044739441439,0.9254540084085274,0.7142857142857142
1,139,vehicle,high,low,0.9887838412416384,0.6795044956744336,0.9824904801185209,0.9195427773881871,0.6086956521739131
26,65,vehicle,high,low,0.9876675355349165,0.7382319552732954,0.9819861349738437,0.8811510022923806,0.5815649867374005
48,65,vehicle,high,low,0.9904032485741702,0.6863309151887977,0.9872373584979388,0.9249527823376574,0.7142857142857142
48,64,vehicle,high,low,0.990559220600097,0.6708721942563816,0.9845770482672731,0.890826055697961,0.6666666666666666
68,21,vehicle,high,low,0.9935894329524996,0.7254075393236026,0.9901823778705593,0.8798226983284302,0.6799999999999999
68,35,vehicle,high,low,0.9917041768927418,0.7409420426727442,0.9869162612296469,0.9175877615581279,0.5555555555555556
48,34,vehicle,high,low,0.9930978660714271,0.7181330178262825,0.9906122352265584,0.9070444223062007,0.6774193548387097
1,124,vehicle,high,low,0.9928191534899448,0.6710371916781551,0.9907558994228797,0.9146902603355308,0.7018518518518518
48,63,vehicle,high,low,0.9926496422340313,0.6995604790581464,0.9899151802870753,0.9459951404219561,0.7
68,13,vehicle,high,low,0.9928244090093521,0.6525264799992628,0.9888522638422429,0.9101335593216742,0.6399999999999999
68,10,vehicle,high,low,0.9928179714543774,0.7598139170580348,0.989719872310203,0.9495608798347739,0.6419413919413919
48,60,vehicle,high,low,0.9935356409119755,0.7464011612292002,0.9910652769621086,0.9162280503185148,0.6518445322793148
1,182,vehicle,high,low,0.990125464254346,0.6426566160421847,0.9857066015522242,0.8561765182744955,0.6939799331103679
1,114,vehicle,high,low,0.9886937957194233,0.6906320084065547,0.9853122034312367,0.9209127740506027,0.7113095238095238
48,56,vehicle,high,low,0.9924597075931763,0.6365177675589517,0.9902583738365385,0.9513819474332236,0.6399999999999999
1,56,vehicle,high,low,0.9900917015106998,0.6956570137438951,0.9877051922584603,0.93218876977294,0.6211556383970177
1,35,vehicle,high,low,0.9886734565755827,0.6657052651401256,0.9858443675929105,0.9291176996160979,0.5151515151515151
48,172,vehicle,high,low,0.992768921530807,0.7294464080506866,0.9896585171823077,0.8561040160670409,0.6216216216216217
48,44,vehicle,high,low,0.9934155575705738,0.7225383994169028,0.9921017886977491,0.872315581372767,0.7307692307692308
