exp_a,exp_b,stimulus,expertise_a,expertise_b,score
74,99,rectangle,low,low,0.8030179480965703
67,128,rectangle,low,low,0.7922330147607638
71,107,rectangle,low,low,0.893036499768771
74,107,rectangle,low,low,0.8264807016713087
67,104,rectangle,low,low,0.809538206362575
74,124,rectangle,low,low,0.788637272023569
74,128,rectangle,low,low,0.7865128592183093
74,140,rectangle,low,low,0.7861237687312859
74,138,rectangle,low,low,0.781996305700737
64,104,rectangle,low,low,0.860142355101196
74,126,rectangle,low,low,0.8331652747463739
74,180,rectangle,low,low,0.7728107490504205
74,101,rectangle,low,low,0.8137038686051479
74,186,rectangle,low,low,0.8159717245700605
74,200,rectangle,low,low,0.8315156662256378
74,208,rectangle,low,low,0.7914501061149856
74,176,rectangle,low,low,0.8463775302982096
64,126,rectangle,low,low,0.776097377570503
77,94,rectangle,low,low,0.8476761787779606
74,104,rectangle,low,low,0.7977424115317692
74,164,rectangle,low,low,0.7846559148629233
74,78,rectangle,low,low,0.741809767433195
77,101,rectangle,low,low,0.8374375243752744
77,79,rectangle,low,low,0.8015049996094109
77,107,rectangle,low,low,0.831732614836309
77,124,rectangle,low,low,0.8376486426660168
74,162,rectangle,low,low,0.8322159536950906
77,104,rectangle,low,low,0.8105424898059405
77,128,rectangle,low,low,0.7961937839971454
74,182,rectangle,low,low,0.7973585374303794
77,164,rectangle,low,low,0.8316286216590615
74,132,rectangle,low,low,0.8709259808418316
67,179,rectangle,low,low,0.8894936807119922
77,99,rectangle,low,low,0.8299269989511061
77,162,rectangle,low,low,0.7865300350215556
77,138,rectangle,low,low,0.8138812863390853
77,186,rectangle,low,low,0.7720699663706587
74,179,rectangle,low,low,0.8526755890831293
78,101,rectangle,low,low,0.8052826085556114
77,182,rectangle,low,low,0.8162204068618767
77,208,rectangle,low,low,0.8094495277472931
78,107,rectangle,low,low,0.822360807420084
78,124,rectangle,low,low,0.7711452890356084
77,176,rectangle,low,low,0.8049881796975035
78,99,rectangle,low,low,0.7777367187304904
78,126,rectangle,low,low,0.7615107942830383
77,179,rectangle,low,low,0.8293763433860036
77,140,rectangle,low,low,0.8506671700988198
78,138,rectangle,low,low,0.7408393440879251
78,140,rectangle,low,low,0.7443618302948447
64,176,rectangle,low,low,0.7763088861272476
